,0
222,-2.254420290864259
223,-0.3875478060753042
224,0.8684124902605737
225,1.7968528258671244
226,1.2177080752334533
227,-0.9277222446191898
228,1.574909170577165
229,-0.7073190529703113
230,-0.1632457522302011
231,-0.7872250059358031
232,0.8251826843214143
233,0.8154745279978151
234,-1.9726170495595237
235,0.25159389755447664
236,-1.8896314042344875
237,-1.0004163444277467
238,-0.8833162894748632
239,1.2391565155701383
240,-1.0828988219101412
241,0.8144077630002087
242,3.1040865270320355
243,0.9900507375437027
244,-2.118185373878064
245,0.2573377086773973
246,0.5030070629674998
247,-0.04558857196332247
248,0.07398696185580853
249,1.4590493828874536
250,0.9505029775417627
251,0.13523734881456567
252,0.9924459640485868
253,-0.06261469100139123
254,-0.9946216057016952
255,2.133206211237673
256,-1.8422106674832233
257,0.3226953189794435
258,-2.874847080602209
259,-1.0145545419569015
260,1.1304232841994641
261,-0.878397827528267
262,1.6639345586272944
263,0.9825927134449038
264,1.642672623303749
265,-1.2665364265935615
266,1.014615079482638
267,-0.4122628855468097
268,0.8262774871807488
269,-1.3284738984774467
270,-0.0009596919731808715
271,0.8622812315335238
272,0.45774784995565393
273,-2.868760296859227
274,0.3107090835800441
275,0.7333618290091041
276,0.7324564148234781
277,1.2345539711447502
278,-1.7080444685789207
279,0.5415700658822195
280,-0.06108676751487487
281,-0.7085517581490367
282,-1.2938001294443255
283,2.1637005954394977
284,1.1729292432379386
285,1.5006406906395187
286,2.9596601810176795
287,0.8511348022722602
288,-0.26414714310573795
289,-2.487517420269205
290,-1.2784988430873845
291,0.498525078774797
292,-0.1933430702800691
293,2.978303972993964
294,0.3658801295168115
295,-0.1470007346922656
296,0.047127689331750135
297,0.023294222271539076
298,-1.2777031741950449
299,1.499535211211637
300,1.1010063188200778
301,-0.1247006525593751
302,0.9644362287595447
303,-0.23552313664924343
304,1.6968818240958052
305,1.1152856146343437
306,2.8535004922856717
307,0.43721945945642304
308,1.745238274459606
309,-0.9549405737274659
310,0.43191396294931567
311,-1.36718804525724
312,-1.4829476651884246
313,0.6516409186612516
314,1.93466595927485
315,4.035852542909561
316,-0.3756292777958408
317,0.9556615390119471
318,0.05281407409905592
319,-0.5468108925530883
320,-1.9728036287617714
321,-2.5766370717590297
322,-0.15618833237853103
323,-0.7877744474927433
324,-1.8189624753856977
325,-0.18592706832545652
326,1.5681591714789458
327,1.0095189935882474
328,-0.7349636548139156
329,2.387653169118555
330,0.2672725183791483
331,-1.2995054689576857
332,-0.6630865863604869
333,-1.107022331318656
334,0.9805757182262075
335,-0.8906788531876296
336,2.077740644407998
337,1.1806422845212396
338,-0.7040081682369302
339,1.9196116083715122
340,-2.5987732875380547
341,-3.260612378579517
342,-3.5108117930657476
343,2.8732089001446894
344,1.1202193336518553
345,0.7759256989936181
346,-2.2110795741388505
347,-3.696883601994087
348,0.45963674590116893
349,-0.8856293961550561
350,0.18374687883555338
351,-0.17733265181187907
352,-1.0222938796202068
353,-4.733110440204123
354,-0.10595125438925161
355,-1.181376181300739
356,0.551530421290135
357,1.0299245455776957
358,-1.7863647141013805
359,1.1491486213002213
360,-3.1566786615967883
361,0.5635336800128196
362,-1.0267827911438452
363,0.15955773019458072
364,-0.6707508214311643
365,0.6249847320009448
366,0.9021587983571058
367,-2.133988678964565
368,1.6915251966513425
369,-1.653777944981306
370,-2.047078393463389
371,3.1586568690146914
372,-0.2830482493076773
373,-1.6201057627081137
374,0.39975410897908314
375,1.5887104045054725
376,-0.24247619486962113
377,0.4500526012835272
378,0.5080910979182333
379,-0.10496757248459831
380,-0.1192347138810739
381,-1.7442633668301664
382,2.474970878885081
383,0.8213013508584791
384,1.5192792625102334
385,-1.0855027490886826
386,-2.5840081810089712
387,0.8312747811157519
388,1.8249815126701001
389,0.905284244754148
390,-0.33267937880527576
391,-0.44014630052989806
392,-3.4133873952648393
393,-1.6399597170327114
394,1.70048237336027
395,0.7036624038998037
396,-1.2694386076348811
397,-0.833090196267906
398,-1.0107701774907791
399,-1.7890012937788906
400,-0.4912818248772755
401,-0.3955849950189151
402,0.1380745368248601
403,-0.8030739326111869
404,-0.2548385863288265
405,1.4185006565294176
406,-1.9446283694632618
407,0.33834198226498147
408,0.2224688356458107
409,1.4370828590623663
410,-1.986866336689127
411,1.7080090230921403
412,-0.36328568424427216
413,1.5646730082041724
414,-0.8118904021734927
415,-0.026023577732196684
416,-0.9277773776274831
417,-2.764993682641416
418,-3.0328959439598573
419,-1.9510045430401142
420,1.157979916355237
421,-0.335799657668947
422,0.15982854569801344
423,0.41220438874902826
424,-1.7328712765913918
425,1.0289775843331368
426,0.7448619470679695
427,1.7532028672408306
428,-0.7237984859106449
429,3.2967488246500065
430,-0.29421004014004676
431,0.2963615019768626
432,-0.4223195909660711
433,1.272289180326356
434,0.23848073325533867
435,-1.8469586203671562
436,1.4848681026176629
437,-1.094041742510515
438,-0.24790921226755103
439,-1.1447568367647103
440,-0.802837817695008
441,1.4274392621364482
442,1.8826942281306493
443,-0.1696289340362484
444,-1.4720756193065885
445,-0.13253919678757933
446,-0.39373365069608446
447,-1.0758203951593537
448,-1.0036032766019145
449,-3.0353466656023698
450,1.8666407042242514
451,-2.123970686243143
452,-1.3772959849610737
453,-0.3342070038340774
454,1.142621535088553
455,1.3068700841184653
456,-0.9479544796708638
457,0.8468809250232259
458,1.6821603453689156
459,0.162356834993156
460,-1.0956223060389947
461,-0.9557805921245411
462,-3.863897414561276
463,-1.0324417273415372
464,-1.1166984098599764
465,1.1076055310723187
466,1.4939448850606052
467,1.023072798737622
468,0.4071266029076611
469,0.4066112577615079
470,-0.5222579313491789
471,2.4709245480857254
472,0.7914669062094362
473,-0.08720196818395086
474,0.6481433832021999
475,-2.041160111085784
476,-3.845986003847459
477,0.9151726042125863
478,2.2221295058880868
479,-0.6419759156995943
480,0.7260137626244937
481,2.185896621357741
482,-2.549975891925394
483,2.3106590390013624
484,0.8816168032088267
485,0.34813895579000864
486,0.9554913740630021
487,-0.6356663800347431
488,0.8149811521651711
489,-0.23918986477872892
490,-1.48819820890995
491,-0.05953905667342922
492,-1.6442106691483498
493,0.21593103954147774
494,0.2973149917195613
495,-0.5645951906871315
496,-0.46257543963659614
497,0.900054726059545
498,0.13642433965924528
499,-0.7033589674260513
500,1.250926016771473
501,1.6450523646671318
502,-3.8745673971030574
503,-2.245912983799697
504,0.7317598598586801
505,-0.031352068126182665
506,0.874379259177964
507,0.7862935898089214
508,-0.8634700836947743
509,-1.282058529588436
510,-0.41868991261779775
511,-0.6237691268992405
512,1.7513915935311941
513,-0.4144081299619874
514,-0.7752381680873133
515,-0.5012914420806983
516,-0.43254513103779174
517,-0.16783320754197795
518,0.8658731958043155
519,1.6330562202647985
520,0.04708211870991627
521,-0.6272012876300341
522,0.42388382202261626
523,0.6117937580122582
524,-0.1703357344345461
525,0.1773198188512192
526,1.8796347263666449
527,-0.6199634802780778
528,-2.6647660232142796
529,2.1210643827336773
530,0.8081526989830473
531,-1.3976318228272502
532,-2.4565770324388296
533,-0.11508880814373278
534,2.230665597533428
535,0.36366083267460525
536,0.6001377635488446
537,1.5060369949759411
538,-1.281970204178885
539,1.6748536139533146
540,-2.4741525824309036
541,1.0287664225928177
542,1.3496591772613031
543,1.355360852572047
544,2.0722782784177713
545,2.2570313657346803
546,-2.299373748128816
547,-0.6306948188772407
548,0.27522417632468005
549,-0.18033358773846456
550,0.8635708120539058
551,-1.0206695061203173
552,0.5771039543150379
553,-0.8133098825736674
554,-2.7537759867579226
555,-0.932194786550201
556,-0.14492090621043913
557,0.6037045300032753
558,-0.8222104640033338
559,-0.3676116094950503
560,1.6877454724796563
561,-1.2120290589876745
562,-0.4342718887256784
563,-0.20105003126140605
564,1.8518660119734023
565,0.5785608247664703
566,0.6883824706296586
567,2.3466597438113683
568,0.6513486780819613
569,-0.1508498755918732
570,-0.3113005258649205
571,-0.17970478035825002
572,0.17722927570026872
573,0.905894723274541
574,-0.8006376455001406
575,0.5682275942807902
576,-0.10680239907214938
577,1.5505009115124984
578,0.7152150597775457
579,2.7696998079043396
580,-2.343715373882474
581,-3.037411392926639
582,3.615994566746491
583,0.864656565820985
584,0.45393374009093557
585,-0.441489266179424
586,1.2924736104855117
587,1.1945617721257102
588,0.7917580046191431
589,1.4161467303253663
590,0.5678480422870642
591,-4.1374847939387225
592,-0.8325776812551768
593,-0.5894321330202655
594,1.600577256855305
595,-0.4181274974132566
596,0.22301360958280034
597,0.05900339088673641
598,0.7434563811208191
599,-3.056984619142218
600,1.4025872230504828
601,-3.6281484397798316
602,-0.5077768465944191
603,-0.9566808521233174
604,0.33278501412662803
605,-0.119559576343733
606,-0.3180105721606226
607,0.7999887052909098
608,1.0877508725091385
609,0.39828625458262057
610,0.9131557457945815
611,-0.41215111347092226
612,0.2648778381259664
613,-1.5419323215933072
614,-0.27291545879580303
615,-1.5846748558133745
616,0.3492523666250769
617,-2.9904505244715485
618,-0.8819959538537446
619,0.34147866548691214
620,-2.8173653335865225
621,-0.3325213440750346
622,-0.8351196616792239
623,-0.5773606114882347
624,-0.04202338085815342
625,-1.157616518881797
626,-0.8416392242307121
627,0.1102236170874468
628,-0.8608410822172909
629,1.407526380417026
630,3.3173809667631122
631,-0.4293116865564106
632,-2.1780664558460496
633,1.83241701280363
634,2.255607740591053
635,-0.7200443288688003
636,2.201047418455263
637,0.5814395693599695
638,1.9803927756348678
639,1.9018108216166572
640,0.16748272206601286
641,1.5726231224468148
642,1.348427334472749
643,1.3408289245243163
644,-1.8954952059471175
645,0.04557347089055522
646,1.493493481856999
647,-2.209240128742863
648,1.886602197578903
649,-0.30499064193289005
650,-1.5716517984920149
651,2.7780554487421236
652,-1.5116841081791506
653,-2.637814210344093
654,0.20475301561300846
655,-2.5048264070896433
656,0.7704320383250667
657,-2.6188192693013077
658,0.6312782109936663
659,-0.015628673272084982
660,1.874188888326887
661,-1.2980520992684794
662,2.6248552553560636
663,0.6197524207803948
664,0.06330840830927152
665,-0.04000170037762556
666,0.8219652765697298
667,1.2902462734468856
668,-0.695988692646891
669,1.1345756444580737
670,0.8741463537961739
671,-1.8575541710720698
672,2.368736579354831
673,-1.515108569679878
674,-1.509941573132005
675,1.1879938403255066
676,-1.749506765682979
677,0.019215939126803683
678,1.6044898709105595
679,-1.822025237136649
680,-0.5248926730748406
681,1.6602528308888023
682,0.47738829775390745
683,-0.3794414918906562
684,-0.7990700429232895
685,1.8026815222961192
686,-1.5108989886201338
687,-0.770964494927867
688,-1.9589222577905823
689,1.049297787317002
690,1.1085903055819826
691,0.46282769486637826
692,1.8592803099421897
693,0.16057294835524497
694,3.0608341290519236
695,-1.3958323848287901
696,-1.2278386210851393
697,-1.8501266839515829
698,2.44159090806599
699,-1.9637943064718812
700,-0.03154134095111031
701,0.1713031885897119
702,0.456604258086503
703,-1.3453069698181905
704,0.2530271509281709
705,-1.1570300922596455
706,1.7610534834572817
707,0.014883610706756333
708,0.5752003737033495
709,-1.79259340043581
710,-2.2953619421668536
711,-0.8427058690029606
712,0.00190389683676219
713,0.7851335583070979
714,1.4204310701286522
715,-1.1644172204761698
716,0.47129165072437346
717,-0.2785106207950628
718,-1.9003931348561904
719,-0.8978188486662039
720,-0.7008193974925084
721,1.466056201355572
722,-1.245356331339937
723,-2.532201438691879
724,1.9155773074106663
725,-1.037661490057475
726,0.8844745998538638
727,0.8303177081251747
728,1.3105822355687151
729,-0.24868820076370812
730,-1.034435391663558
731,0.4405141477547283
732,-0.743439275600583
733,0.48674554744052306
734,-0.1036038883117148
735,-1.8045844771260255
736,1.5063826529960542
737,3.124449038345927
738,1.000967557937656
739,-1.8690016934666347
740,-0.8856948522395484
741,0.11715028186192356
742,-0.6672458893695832
743,0.4804893107917595
744,0.15567589220521266
745,-2.5771422550519203
746,-1.285429789213045
747,1.0529071242095265
748,0.5766886692021178
749,-3.5076877831476763
750,0.26052286654186785
751,0.46161936713633445
752,0.5749662092960588
753,1.726715355224551
754,0.4404888859836891
755,-0.19257476854522276
756,1.7642350594511242
757,-2.4382212383578112
758,-2.4564968740842454
759,-1.7596703416516903
760,-0.7403951362834744
761,-0.8641635452662869
762,-0.20450448156175874
763,0.5683874270614799
764,1.3953467688598107
765,-1.363223177454151
766,1.644324836292325
767,2.6569642657737265
768,-0.5580411464930517
769,0.583525636490284
770,-0.2873460073001986
771,1.7057949118381703
772,2.289126905631925
773,-0.8644373798273091
774,0.597740135800495
775,0.08582639985765732
776,-1.8066088979885562
777,-1.9491182125671616
778,-2.589018083856212
779,-0.5669078632873332
780,0.5567487752660645
781,-1.5312728775545426
782,2.2293436995370652
783,-0.36890221170326204
784,2.4007929363788447
785,-0.8670923639489185
786,0.10833110728812427
787,-0.2806066769398497
788,-0.8122724604257626
789,-0.38378305077365965
790,1.4969942058636
791,-2.186909785143738
792,0.5067593305263433
793,1.6415413540536372
794,-0.526536067949964
795,1.0282095400872158
796,0.5393313637493452
797,1.042712158037912
798,-1.3372676822290552
799,-0.5097835504169432
800,0.23480765742085094
801,1.2527480055884281
802,0.2944717788306469
803,-0.20517088137663408
804,0.6831634567204524
805,0.9926440499895429
806,1.4619901708812832
807,2.291757592484019
808,-1.4812052178797608
809,0.6416624388473414
810,-0.3898113047994794
811,-0.5878082903897445
812,-2.0393164889173114
813,-1.4812922220541513
814,0.1396744062118516
815,-0.08276918752987238
816,1.45191048356983
817,-0.5743032538617199
818,0.49279186077160025
819,-1.275838958834068
820,-0.35024889066884135
821,-1.960499449451157
822,0.4698846245687703
823,-0.2972997542744804
824,-2.4738333109150585
825,-2.0814459684871314
826,1.1777453642129094
827,-1.7789641739117603
828,0.6543203392588866
829,-2.0075845026210306
830,0.6254510159844912
831,-1.8302255322842078
832,1.0313648934990918
833,-0.4844995546204673
834,-1.2891605370700698
835,0.30262639786514994
836,-1.2877069711596325
837,0.4209386380973598
838,0.2818172102405457
839,-0.9871193540525109
840,-2.7728607756018446
841,0.16965129384078456
842,0.5027389836398739
843,-1.2755785225505303
844,-0.8915398312601
845,0.6575259656388076
846,0.6328212342116336
847,2.5644649984391354
848,-2.1087988843498073
849,-1.830893621026256
850,-2.292934202299288
851,-0.403413494155677
852,3.213750248951621
853,-0.6350053299009218
854,-0.5809307687606059
855,0.4191753264199778
856,1.9905147445137368
857,-0.5210551788437939
858,1.4099885565318757
859,1.223806385950551
860,-0.09999030690015225
861,1.1773359795680487
862,1.2631178158364431
863,-1.6687918943978626
864,1.6479855324990504
865,0.9080142591047451
866,-0.6962819180836954
867,0.4068354395814871
868,-0.897175626064432
869,-0.9695867562917683
870,0.9141315603532782
871,-2.0146259769830777
872,-3.3408388297009557
873,-3.5748071718605607
874,0.03484724240663374
875,1.2017784833039578
876,-0.49768817512912666
877,-0.6805386843154296
878,-2.3629292819455947
879,0.8445989016572727
880,-1.9388762404490663
881,0.7727581551168998
882,2.833409631275553
883,0.5472700998933662
884,0.034846188814467986
885,-0.41470804660485955
886,-0.23186139081523738
887,-2.3618789819722794
888,0.37431884526020737
889,1.4185310927860812
890,0.034723472747217834
891,-0.3436571076254226
892,-0.9401969063371576
893,-2.0657201712354953
894,0.4165234554376915
895,-0.3851276349559511
896,-0.6375624261803206
897,-1.087466351599615
898,-0.18623641878240463
899,-1.173090871467069
900,-0.338200895788068
901,-1.3800561955531585
902,0.24277040505048825
903,-0.32186263979176727
904,0.8146111322579275
905,0.03130832771097541
906,2.43801910038971
907,-0.31381714077493994
908,0.4990113665815683
909,2.8330444327483275
910,-0.8560661242835182
911,-2.3483710935811537
912,0.851762501713044
913,0.5697000872665816
914,0.9045584643325562
915,0.6712717970788235
916,1.0167603410798574
917,-0.6104451838970404
918,0.5090259803418844
919,-1.5274411385305235
920,-1.7866671297499173
921,-2.3308906444932203
922,2.7633982685701906
923,-0.34879490065560875
924,-2.308468293249394
925,-2.4387046682914337
926,0.27286446156381633
927,1.00552788869873
928,-1.7307314032816024
929,1.964483782525601
930,-1.8202161143024809
931,-0.8192172431812669
932,-0.3758567843435894
933,2.2395845643358285
934,-1.7330218473689905
935,2.130895099548281
936,-1.5734360225722022
937,3.061529683411855
938,0.39151058539286554
939,-1.3554441880920527
940,1.154096787401114
941,1.567865026973505
942,-0.3135832286094321
943,2.1331279101201583
944,0.8243507295135707
945,-1.4073545035147221
946,-3.141503798329336
947,-1.8642966623734136
948,-2.7316393003938955
949,2.227309186624586
950,-1.3899940660927506
951,2.0226031162507967
952,-1.0934711884148276
953,1.751421669939656
954,-0.9754620825113408
955,2.653049344813901
956,-2.5858094358026658
957,-0.969870694969621
958,-0.9310794210825263
959,-0.946210636987383
960,0.6270383465471593
961,-1.6541719522607303
962,0.997464677632899
963,-1.855712921162509
964,3.8832696758089584
965,-0.19370415548213082
966,-0.7457486065834248
967,-0.9422793654088555
968,-1.6742757008041067
969,1.3018705454171173
970,1.0630717130951939
971,-0.9594177969268968
972,-0.7904350101142199
973,-1.7377123563304424
974,-0.21715654151863306
975,0.5722029504295916
976,0.17640679883349036
977,-0.677756869912752
978,0.7684872797382387
979,0.3527954507213931
980,0.7707759306474912
981,2.322313754170787
982,0.7652948371546182
983,2.788075267527951
984,2.7396012543730377
985,-0.4071590723739948
986,0.7368433702928684
987,-1.4219515653857502
988,1.778275315737187
989,2.9470931388831727
990,-0.02089252707818034
991,0.8652523262324542
992,0.3515173653470905
993,1.005078242831864
994,-0.86403010900682
995,-1.178834037170532
996,-1.3838775234840304
997,1.6052490633313452
998,-0.7562196691232304
999,0.38285928206878306
1000,-0.5313165988901815
1001,-0.4210660905686188
1002,0.2646028495255624
1003,-0.8266159041774979
1004,0.3572961813118729
1005,0.3451317820614687
1006,-0.779473044720798
1007,-2.5431137447590366
1008,-0.21150700645522807
1009,-1.0505326413412872
1010,1.1174030272878415
1011,-0.8610366738938713
1012,1.0091702987605866
1013,2.533574413415327
1014,-0.06404924152150929
1015,0.15392041357262579
1016,0.9848683705923478
1017,0.8650033592928938
1018,0.9587967658183394
1019,-0.9206717242831183
1020,0.9924470699904843
1021,-0.27230997199254536
1022,-0.7987334255561584
1023,2.5553980500321907
1024,1.5015231728418403
1025,2.5912394329553243
1026,1.6999687953522955
1027,-1.0934509223568563
1028,0.6713363419514904
1029,-0.6864077979989951
1030,0.39169152981696276
1031,-0.9507143822461945
1032,0.1271833495781972
1033,1.304839661979285
1034,2.4908459738860267
1035,-0.31399807640103067
1036,-0.11676607613996777
1037,0.19577970450857043
1038,-2.6090740420642153
1039,-1.2383723791921373
1040,-1.1665387908365594
1041,-0.7637590090182196
1042,0.4875700465515243
1043,-2.5852697315817172
1044,1.4782044696646115
1045,-0.8438524913512676
1046,1.072199458085578
1047,1.8703382315886705
1048,-0.2230641590652785
1049,0.5693847150555201
1050,1.0022194696385691
1051,-1.8977506756344733
1052,0.4128493805412026
1053,-0.023023464857111167
1054,-1.5317234619084221
1055,-1.2904672186443031
1056,1.2175379505833979
1057,-0.5441753674415957
1058,0.4443879357703998
1059,0.35367435565925354
1060,-2.698221918324566
1061,-1.5761594911401502
1062,1.9735867141538845
1063,-1.2313469077005472
1064,0.8063850428044462
1065,-0.8645678532129026
1066,0.4425603421775138
1067,-1.2185444403960892
1068,0.4959698211549073
1069,2.3610746340322168e-05
1070,1.0322579425054246
1071,0.41096308990983194
1072,0.0796822515211301
1073,-0.634260238910754
1074,0.44812879376173154
1075,0.3024742843767336
1076,-0.7245817583104165
1077,-2.1800136017370657
1078,1.0126884139268748
1079,2.47021874029327
1080,1.1983671433866048
1081,2.067549829948349
1082,0.46505391278190106
1083,-1.5052961490175003
1084,2.385346406498938
1085,0.2475193311296208
1086,1.2139313410355932
1087,1.1703310321284195
1088,-1.4570851865113152
1089,0.263137704271916
1090,-1.1987085272000528
1091,-1.1551139435619737
1092,0.8196154512097089
1093,-2.67663909134841
1094,0.20495845745805433
1095,0.46367834337843467
1096,0.16756013348245935
1097,1.0741636291084755
1098,0.1175526921061845
1099,-0.13430386130014826
1100,-1.4380508806480847
1101,0.041506837343855345
1102,0.04729145302244163
1103,-1.4423255430607307
1104,-0.5543804706903233
1105,0.8475642195181903
1106,-0.41143910308873055
1107,0.2648756042663912
1108,-1.8248936033721468
1109,-1.6666475583580447
1110,1.120311702699371
1111,1.440592267539071
1112,0.5320254086904097
1113,-2.091675693321578
1114,-3.1242187075186534
1115,0.5785643482163416
1116,1.1198686703086986
1117,-0.3857115563004297
1118,0.4870225680299853
1119,-0.23824282996636859
1120,-0.05896827117886576
1121,0.3782734120567918
1122,1.2861450116530888
1123,-2.937576047679546
1124,0.033651910891075686
1125,1.524077162084206
1126,0.5296268775094105
1127,-1.3762086312449202
1128,0.058723050101836226
1129,-0.09985719674026244
1130,-2.0933594803557267
1131,0.4068154888474587
1132,0.7385321536628631
1133,1.9416535842525424
1134,1.2478736099547714
1135,2.087604684018755
1136,-0.22894070079174925
1137,2.4857006488794657
1138,-2.159598588274201
1139,2.2404973597584683
1140,1.257055943265755
1141,0.8493736750708042
1142,-0.6447508859115144
1143,0.5136422130261864
1144,-1.2967474967092583
1145,1.8975318945748507
1146,0.05292105431495374
1147,0.3199553445016194
1148,1.7713129755784218
1149,1.3481580732041218
1150,0.4757590411841627
1151,0.10730192962799505
1152,-0.7168285123906565
1153,-0.7616556020955731
1154,1.2723758501619298
1155,-0.18834497134903927
1156,-0.6154817147478674
1157,-0.81367829354715
1158,-0.32768119283516645
1159,0.040840604601459544
1160,-3.173936508633448
1161,-0.6027991618288353
1162,-1.4864224723900763
1163,-0.12531529958209003
1164,-1.5643700526817863
1165,-1.2163952090447654
1166,-0.6509097777760494
1167,1.5805393810990365
1168,1.8951635673300704
1169,0.07320162402675984
1170,-0.6246354119099152
1171,-1.4019288502918963
1172,3.1043830481231294
1173,1.7594212239137674
1174,-0.041522346834927795
1175,-1.2657324337524263
1176,1.807126900635552
1177,0.9922307445812295
1178,-0.23610375311275647
1179,-0.12096583068908295
1180,-1.7851209126679044
1181,0.5392084715316846
1182,3.5607583091369004
1183,0.6841623986121729
1184,-0.7123172179570478
1185,-1.5227829256892729
1186,-1.2565048866441577
1187,-1.0984584192781675
1188,0.5761824071504313
1189,1.3817483269125888
1190,0.7817657666041763
1191,-0.018906274977892545
1192,2.4911575518444447
1193,1.6997653966653987
1194,-1.3988541838833803
1195,1.5772709942430474
1196,0.9049576366669063
1197,-1.0828830314900102
1198,-1.1927101119788452
1199,-0.5206986447690523
1200,2.0097474232565533
1201,-2.2916835780222167
1202,2.5393479736166324
1203,0.3181683053687176
1204,1.7744618229124498
1205,-0.30774295234688276
1206,-1.7469726102545775
1207,0.7482459615269192
1208,-0.3040207611248516
1209,2.7628731053265976
1210,-2.8787950864901295
1211,2.151167370964692
1212,0.09854577950592971
1213,1.4376020815605133
1214,0.5515364720090482
1215,0.7386105283018337
1216,1.738538218682377
